Cod.IBGE,Instituição,UF,Valor
2106631,Prefeitura Municipal de Matões do Norte - MA,MA,73006337.14
2608206,Prefeitura Municipal de Joaquim Nabuco - PE,PE,72993624.13
2508604,Prefeitura Municipal de Lucena - PB,PB,72985919.53
4214201,Prefeitura Municipal de Quilombo - SC,SC,72969926.94
5106281,Prefeitura Municipal de Novo São Joaquim - MT,MT,72953972.58
2608057,Prefeitura Municipal de Jatobá - PE,PE,72909440.99000001
2405603,Prefeitura Municipal de Jardim de Piranhas - RN,RN,72852692.15
3102308,Prefeitura Municipal de Alvinópolis - MG,MG,72849189.41
1400407,Prefeitura Municipal de Normandia - RR,RR,72790456.35
3555604,Prefeitura Municipal de Uchoa - SP,SP,72743359.73
2309805,Prefeitura Municipal de Pacoti - CE,CE,72717263.73
4305801,Prefeitura Municipal de Constantina - RS,RS,72676707.36999999
2922250,Prefeitura Municipal de Muquém de São Francisco - BA,BA,72647585.21
3101003,Prefeitura Municipal de Águas Vermelhas - MG,MG,72638751.48
4207650,Prefeitura Municipal de Iporã do Oeste - SC,SC,72570307.91
5204102,Prefeitura Municipal de Cachoeira Alta - GO,GO,72566864.46000001
3203163,Prefeitura Municipal de Laranja da Terra - ES,ES,72554238.03
4217303,Prefeitura Municipal de Saudades - SC,SC,72524927.38
1200807,Prefeitura Municipal de Porto Acre - AC,AC,72498924.46000001
3167400,Prefeitura Municipal de Silvianópolis - MG,MG,72498804.28
5004908,Prefeitura Municipal de Jaraguari - MS,MS,72473996.67
3139904,Prefeitura Municipal de Maria da Fé - MG,MG,72471050.31
2210508,Prefeitura Municipal de São Pedro do Piauí - PI,PI,72450134.24
3516903,Prefeitura Municipal de General Salgado - SP,SP,72434276.46
3158201,Prefeitura Municipal de Santa Maria do Suaçuí - MG,MG,72404622.95
2500502,Prefeitura Municipal de Alagoinha - PB,PB,72363475.21
2907608,Prefeitura Municipal de Central - BA,BA,72355834.35
2804201,Prefeitura Municipal de Monte Alegre de Sergipe - SE,SE,72354813.28
3200169,Prefeitura Municipal de Água Doce do Norte - ES,ES,72315693.96000001
4113007,Prefeitura Municipal de Jussara - PR,PR,72311509.9
4121901,Prefeitura Municipal de Ribeirão do Pinhal - PR,PR,72302013.68
3146503,Prefeitura Municipal de Pains - MG,MG,72299768.18
2926103,Prefeitura Municipal de Retirolândia - BA,BA,72292999.48
5220009,Prefeitura Municipal de São João d'Aliança - GO,GO,72266210.83
4213401,Prefeitura Municipal de Ponte Serrada - SC,SC,72205309.64
3143005,Prefeitura Municipal de Monte Belo - MG,MG,72188949.33
2930808,Prefeitura Municipal de Souto Soares - BA,BA,72172985.57
2933059,Prefeitura Municipal de Várzea da Roça - BA,BA,72172788.89
3136009,Prefeitura Municipal de Joaíma - MG,MG,72165935.0
2901403,Prefeitura Municipal de Angical - BA,BA,72147940.17999999
2608701,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,72138319.38
2303659,Prefeitura Municipal de Catunda - CE,CE,72113402.22
3552304,Prefeitura Municipal de Sud Mennucci - SP,SP,72107752.44
4107900,Prefeitura Municipal de Floresta - PR,PR,72106814.98
4117057,Prefeitura Municipal de Nova Laranjeiras - PR,PR,72046834.01
2516508,Prefeitura Municipal de Taperoá - PB,PB,72046672.91
4115853,Prefeitura Municipal de Mercedes - PR,PR,71994657.1
3100302,Prefeitura Municipal de Abre Campo - MG,MG,71974055.58
3536000,Prefeitura Municipal de Parapuã - SP,SP,71874014.99
5006408,Prefeitura Municipal de Pedro Gomes - MS,MS,71839157.45
2206605,Prefeitura Municipal de Monte Alegre do Piauí - PI,PI,71832432.02
2308377,Prefeitura Municipal de Miraíma - CE,CE,71828191.9
3204955,Prefeitura Municipal de São Roque do Canaã - ES,ES,71730305.98
3117702,Prefeitura Municipal de Conceição do Rio Verde - MG,MG,71724337.64
2301406,Prefeitura Municipal de Aratuba - CE,CE,71658291.21000001
2805901,Prefeitura Municipal de Riachuelo - SE,SE,71609975.9
5107248,Prefeitura Municipal de Santa Carmem - MT,MT,71503161.23
4118105,Prefeitura Municipal de Paranacity - PR,PR,71489087.37
5208400,Prefeitura Municipal de Goianápolis - GO,GO,71452716.73
3533601,Prefeitura Municipal de Nuporanga - SP,SP,71430543.63
3506300,Prefeitura Municipal de Bernardino de Campos - SP,SP,71385264.88
4100202,Prefeitura Municipal de Adrianópolis - PR,PR,71331015.01
1302009,Prefeitura Municipal de Itapiranga - AM,AM,71314592.47
3104304,Prefeitura Municipal de Areado - MG,MG,71261195.01
4127957,Prefeitura Municipal de Tupãssi - PR,PR,71197912.17
3536604,Prefeitura Municipal de Paulo de Faria - SP,SP,71181153.94
2111532,Prefeitura Municipal de São Pedro da Água Branca - MA,MA,71177303.64
2612554,Prefeitura Municipal de Santa Filomena - PE,PE,71165445.53999999
3305133,Prefeitura Municipal de São José de Ubá - RJ,RJ,71158958.91
2404705,Prefeitura Municipal de Ipanguaçu - RN,RN,71147548.84
2111722,Prefeitura Municipal de Satubinha - MA,MA,71137896.33
2210805,Prefeitura Municipal de Simplício Mendes - PI,PI,71084544.53
4115754,Prefeitura Municipal de Mauá da Serra - PR,PR,71078232.77
1303957,Prefeitura Municipal de São Sebastião do Uatumã - AM,AM,71067064.67
2311009,Prefeitura Municipal de Poranga - CE,CE,71056657.21
3142205,Prefeitura Municipal de Miraí - MG,MG,71041991.78
2402501,Prefeitura Municipal de Carnaubais - RN,RN,70940960.03
2933158,Prefeitura Municipal de Várzea Nova - BA,BA,70912937.78
2509404,Prefeitura Municipal de Mogeiro - PB,PB,70905721.38
2102754,Prefeitura Municipal de Capinzal do Norte - MA,MA,70807647.18
4125357,Prefeitura Municipal de São Jorge do Patrocínio - PR,PR,70742234.21000001
2911857,Prefeitura Municipal de Heliópolis - BA,BA,70723961.12
2105351,Prefeitura Municipal de Itaipava do Grajaú - MA,MA,70721168.06
4126272,Prefeitura Municipal de Saudade do Iguaçu - PR,PR,70708476.84
3162203,Prefeitura Municipal de São João Batista do Glória - MG,MG,70705249.18
4322251,Prefeitura Municipal de Tupandi - RS,RS,70653250.46
1507409,Prefeitura Municipal de São Francisco do Pará - PA,PA,70632282.02
2107456,Prefeitura Municipal de Olinda Nova do Maranhão - MA,MA,70551777.96
1720903,Prefeitura Municipal de Taguatinga - TO,TO,70548132.57
4103040,Prefeitura Municipal de Boa Ventura de São Roque - PR,PR,70527997.38
2305654,Prefeitura Municipal de Ipaporanga - CE,CE,70491436.92
3532603,Prefeitura Municipal de Nhandeara - SP,SP,70489936.49000001
2903706,Prefeitura Municipal de Boa Nova - BA,BA,70440369.28
3153905,Prefeitura Municipal de Raposos - MG,MG,70422810.39
4215109,Prefeitura Municipal de Rodeio - SC,SC,70403220.11999999
1709005,Prefeitura Municipal de Goiatins - TO,TO,70376715.07000001
3204658,Prefeitura Municipal de São Domingos do Norte - ES,ES,70354071.4
2608602,Prefeitura Municipal de Lagoa do Ouro - PE,PE,70333925.03
3537206,Prefeitura Municipal de Pedro de Toledo - SP,SP,70292094.73
2930600,Prefeitura Municipal de Serrolândia - BA,BA,70254928.09
2611408,Prefeitura Municipal de Primavera - PE,PE,70253939.79
2912400,Prefeitura Municipal de Ibipeba - BA,BA,70156297.86
4103107,Prefeitura Municipal de Bocaiúva do Sul - PR,PR,70118626.38
2910008,Prefeitura Municipal de Dário Meira - BA,BA,70105657.49000001
4115358,Prefeitura Municipal de Maripá - PR,PR,70093937.4
2925931,Prefeitura Municipal de Quixabeira - BA,BA,70062191.01
2202406,Prefeitura Municipal de Capitão de Campos - PI,PI,70034622.16
2100501,Prefeitura Municipal de Alto Parnaíba - MA,MA,70032308.02
2904001,Prefeitura Municipal de Boninal - BA,BA,70015241.84
1300060,Prefeitura Municipal de Amaturá - AM,AM,70014296.50999999
2414001,Prefeitura Municipal de Tangará - RN,RN,70009930.86
3203106,Prefeitura Municipal de Jerônimo Monteiro - ES,ES,69984921.85
4102505,Prefeitura Municipal de Barbosa Ferraz - PR,PR,69933625.42999999
3149705,Prefeitura Municipal de Perdigão - MG,MG,69901157.24
3542909,Prefeitura Municipal de Ribeirão Bonito - SP,SP,69894342.18
4305702,Prefeitura Municipal de Condor - RS,RS,69839159.42999999
2408953,Prefeitura Municipal de Rio do Fogo - RN,RN,69792861.16
4207809,Prefeitura Municipal de Irani - SC,SC,69770812.66
2926806,Prefeitura Municipal de Rio do Antônio - BA,BA,69705736.2
3532207,Prefeitura Municipal de Narandiba - SP,SP,69663516.89
4203501,Prefeitura Municipal de Campo Erê - SC,SC,69662610.81
3106903,Prefeitura Municipal de Bicas - MG,MG,69623214.73
2307908,Prefeitura Municipal de Martinópole - CE,CE,69572024.71000001
4128534,Prefeitura Municipal de Ventania - PR,PR,69545888.12
2601805,Prefeitura Municipal de Betânia - PE,PE,69523887.85
2929750,Prefeitura Municipal de Saubara - BA,BA,69509917.95
2903235,Prefeitura Municipal de Barro Alto - BA,BA,69457134.61
5201504,Prefeitura Municipal de Aporé - GO,GO,69441108.53
4102604,Prefeitura Municipal de Barracão - PR,PR,69407750.47
2924058,Prefeitura Municipal de Pé de Serra - BA,BA,69379866.58
2203107,Prefeitura Municipal de Cristino Castro - PI,PI,69369830.92999999
4321436,Prefeitura Municipal de Terra de Areia - RS,RS,69349134.63
2408805,Prefeitura Municipal de Parazinho - RN,RN,69327487.10000001
2101731,Prefeitura Municipal de Belágua - MA,MA,69324968.9
4208708,Prefeitura Municipal de Jacinto Machado - SC,SC,69296755.36
4207700,Prefeitura Municipal de Ipumirim - SC,SC,69276682.31
4122701,Prefeitura Municipal de Sabáudia - PR,PR,69167005.54
4203709,Prefeitura Municipal de Canelinha - SC,SC,69078587.3
2909703,Prefeitura Municipal de Cristópolis - BA,BA,69051017.06
5107792,Prefeitura Municipal de Santo Antônio do Leste - MT,MT,69002861.55
4115101,Prefeitura Municipal de Mariluz - PR,PR,68971530.95
3516002,Prefeitura Municipal de Flórida Paulista - SP,SP,68953577.91
4121752,Prefeitura Municipal de Reserva do Iguaçu - PR,PR,68934847.86
1703842,Prefeitura Municipal de Campos Lindos - TO,TO,68913991.26
3164605,Prefeitura Municipal de São Sebastião do Oeste - MG,MG,68907486.83
2300903,Prefeitura Municipal de Apuiarés - CE,CE,68891328.34
4214409,Prefeitura Municipal de Rio das Antas - SC,SC,68890073.58
5203906,Prefeitura Municipal de Buriti Alegre - GO,GO,68871726.45
2930766,Prefeitura Municipal de Sítio do Quinto - BA,BA,68855463.61
5104559,Prefeitura Municipal de Itaúba - MT,MT,68854346.77
3532827,Prefeitura Municipal de Nova Campina - SP,SP,68798717.89
3109501,Prefeitura Municipal de Cabo Verde - MG,MG,68780645.24
2412302,Prefeitura Municipal de São José do Campestre - RN,RN,68754594.03999999
5004809,Prefeitura Municipal de Japorã - MS,MS,68752309.57
2612703,Prefeitura Municipal de Santa Maria do Cambucá - PE,PE,68664734.02
4311106,Prefeitura Municipal de Jaguari - RS,RS,68641154.43
2102358,Prefeitura Municipal de Buritirana - MA,MA,68639967.97
3142007,Prefeitura Municipal de Mirabela - MG,MG,68589365.3
4306932,Prefeitura Municipal de Entre-Ijuís - RS,RS,68508317.07000001
4123907,Prefeitura Municipal de Santa Mariana - PR,PR,68473924.89999999
5004106,Prefeitura Municipal de Guia Lopes da Laguna - MS,MS,68437342.62
3517208,Prefeitura Municipal de Guaiçara - SP,SP,68412366.68
2103901,Prefeitura Municipal de Duque Bacelar - MA,MA,68401141.66
3539004,Prefeitura Municipal de Pirangi - SP,SP,68376093.28
3548609,Prefeitura Municipal de São Bento do Sapucaí - SP,SP,68356773.6
4319802,Prefeitura Municipal de São Vicente do Sul - RS,RS,68300680.47
2509305,Prefeitura Municipal de Mataraca - PB,PB,68239195.06
4209706,Prefeitura Municipal de Lebon Régis - SC,SC,68219399.5
2409100,Prefeitura Municipal de Passa e Fica - RN,RN,68193841.84
5100359,Prefeitura Municipal de Alto Boa Vista - MT,MT,68092819.5
4124707,Prefeitura Municipal de São Jerônimo da Serra - PR,PR,68074983.84
2510907,Prefeitura Municipal de Paulista - PB,PB,68074677.45
2604403,Prefeitura Municipal de Chã de Alegria - PE,PE,68072166.26
2919306,Prefeitura Municipal de Lençóis - BA,BA,68057589.89
3545506,Prefeitura Municipal de Sandovalina - SP,SP,67990009.88
3550001,Prefeitura Municipal de São Luís do Paraitinga - SP,SP,67962630.84
2206803,Prefeitura Municipal de Nossa Senhora dos Remédios - PI,PI,67954709.03
2806602,Prefeitura Municipal de Santo Amaro das Brotas - SE,SE,67914133.61999999
2208502,Prefeitura Municipal de Porto - PI,PI,67909733.39999999
2608255,Prefeitura Municipal de Jucati - PE,PE,67902605.41
3108909,Prefeitura Municipal de Brazópolis - MG,MG,67888702.2
2928059,Prefeitura Municipal de Santa Luzia - BA,BA,67883162.46000001
3514304,Prefeitura Municipal de Dourado - SP,SP,67878134.28
2906857,Prefeitura Municipal de Capela do Alto Alegre - BA,BA,67843736.37
3104601,Prefeitura Municipal de Astolfo Dutra - MG,MG,67843682.52
2310100,Prefeitura Municipal de Palmácia - CE,CE,67808987.10000001
4302402,Prefeitura Municipal de Bom Retiro do Sul - RS,RS,67795707.89999999
3556909,Prefeitura Municipal de Vista Alegre do Alto - SP,SP,67779806.25
2910107,Prefeitura Municipal de Dom Basílio - BA,BA,67691516.82
3550506,Prefeitura Municipal de São Pedro do Turvo - SP,SP,67690262.46000001
2614709,Prefeitura Municipal de Tacaimbó - PE,PE,67649555.46
3161700,Prefeitura Municipal de São Gonçalo do Abaeté - MG,MG,67632329.01
4125001,Prefeitura Municipal de São João do Ivaí - PR,PR,67592328.16
5200605,Prefeitura Municipal de Alto Paraíso de Goiás - GO,GO,67585392.13
3542107,Prefeitura Municipal de Rafard - SP,SP,67496409.13
5106182,Prefeitura Municipal de Nova Lacerda - MT,MT,67461737.25999999
2706422,Prefeitura Municipal de Pariconha - AL,AL,67411319.88
2404408,Prefeitura Municipal de Grossos - RN,RN,67394287.25999999
2110906,Prefeitura Municipal de São Francisco do Maranhão - MA,MA,67380785.84
3552908,Prefeitura Municipal de Taciba - SP,SP,67357784.92999999
2303907,Prefeitura Municipal de Chaval - CE,CE,67353785.43
4105102,Prefeitura Municipal de Centenário do Sul - PR,PR,67306888.47
5003900,Prefeitura Municipal de Figueirão - MS,MS,67283016.38
1101104,Prefeitura Municipal de Itapuã do Oeste - RO,RO,67281966.41
2702504,Prefeitura Municipal de Dois Riachos - AL,AL,67280889.34
2917409,Prefeitura Municipal de Jacaraci - BA,BA,67217524.75999999
1200393,Prefeitura Municipal de Porto Walter - AC,AC,67213623.96000001
2410306,Prefeitura Municipal de Serra Caiada - RN,RN,67213297.71
2615508,Prefeitura Municipal de Tracunhaém - PE,PE,67202999.48
2504801,Prefeitura Municipal de Coremas - PB,PB,67172598.46000001
2919603,Prefeitura Municipal de Macajuba - BA,BA,67163773.67999999
3500550,Prefeitura Municipal de Águas de Santa Bárbara - SP,SP,67163575.03
5213004,Prefeitura Municipal de Maurilândia - GO,GO,67130146.96
2927903,Prefeitura Municipal de Santa Inês - BA,BA,67099406.6
2913002,Prefeitura Municipal de Ibitiara - BA,BA,67045425.39
1505007,Prefeitura Municipal de Nova Timboteua - PA,PA,67001411.989999995
4112751,Prefeitura Municipal de Jesuítas - PR,PR,66969688.33
2602704,Prefeitura Municipal de Buenos Aires - PE,PE,66967121.98
4215455,Prefeitura Municipal de Sangão - SC,SC,66939828.39
2414803,Prefeitura Municipal de Vera Cruz - RN,RN,66901765.33
2607950,Prefeitura Municipal de Jaqueira - PE,PE,66901624.25
2107209,Prefeitura Municipal de Nina Rodrigues - MA,MA,66895910.47
2304905,Prefeitura Municipal de Groaíras - CE,CE,66860152.410000004
2102556,Prefeitura Municipal de Campestre do Maranhão - MA,MA,66819453.89
2907707,Prefeitura Municipal de Chorrochó - BA,BA,66749512.949999996
3151107,Prefeitura Municipal de Pirapetinga - MG,MG,66738158.7
1722107,Prefeitura Municipal de Xambioá - TO,TO,66673206.16
2516607,Prefeitura Municipal de Tavares - PB,PB,66670735.9
5209903,Prefeitura Municipal de Iaciara - GO,GO,66631283.59
3162559,Prefeitura Municipal de São João do Manhuaçu - MG,MG,66546625.86
3526506,Prefeitura Municipal de Lavínia - SP,SP,66528535.519999996
5102793,Prefeitura Municipal de Carlinda - MT,MT,66528520.769999996
3168408,Prefeitura Municipal de Tarumirim - MG,MG,66517139.84
2505709,Prefeitura Municipal de Dona Inês - PB,PB,66411450.970000006
1714880,Prefeitura Municipal de Nova Olinda - TO,TO,66404897.19
2612471,Prefeitura Municipal de Santa Cruz da Baixa Verde - PE,PE,66398436.93
4304689,Prefeitura Municipal de Capela de Santana - RS,RS,66388625.309999995
3551405,Prefeitura Municipal de Serra Azul - SP,SP,66329872.0
4110078,Prefeitura Municipal de Imbaú - PR,PR,66304725.169999994
2412906,Prefeitura Municipal de São Tomé - RN,RN,66299754.54
2507903,Prefeitura Municipal de Juripiranga - PB,PB,66290555.629999995
2612901,Prefeitura Municipal de São Benedito do Sul - PE,PE,66251871.66
2706000,Prefeitura Municipal de Olivença - AL,AL,66250035.94
5216452,Prefeitura Municipal de Perolândia - GO,GO,66212966.29
3162948,Prefeitura Municipal de São José da Barra - MG,MG,66211251.17
4112405,Prefeitura Municipal de Japurá - PR,PR,66139415.3
4104105,Prefeitura Municipal de Campo do Tenente - PR,PR,66130863.04
2100154,Prefeitura Municipal de Água Doce do Maranhão - MA,MA,66119036.72
2904506,Prefeitura Municipal de Brotas de Macaúbas - BA,BA,66087147.34
4106001,Prefeitura Municipal de Congonhinhas - PR,PR,66021261.93
5002803,Prefeitura Municipal de Caracol - MS,MS,65916770.43
4322533,Prefeitura Municipal de Vale do Sol - RS,RS,65902100.01
3514601,Prefeitura Municipal de Dumont - SP,SP,65862764.46
5211404,Prefeitura Municipal de Itauçu - GO,GO,65824974.44
3534203,Prefeitura Municipal de Orindiúva - SP,SP,65820831.019999996
4100707,Prefeitura Municipal de Alto Piquiri - PR,PR,65728543.529999994
5005152,Prefeitura Municipal de Juti - MS,MS,65711385.629999995
3527009,Prefeitura Municipal de Lindóia - SP,SP,65696597.53
3142700,Prefeitura Municipal de Montalvânia - MG,MG,65694121.67
3171600,Prefeitura Municipal de Virgem da Lapa - MG,MG,65692882.47
4123857,Prefeitura Municipal de Santa Maria do Oeste - PR,PR,65659941.26
4106456,Prefeitura Municipal de Coronel Domingos Soares - PR,PR,65647108.3
4314001,Prefeitura Municipal de Paraí - RS,RS,65591562.5
4304903,Prefeitura Municipal de Casca - RS,RS,65541485.510000005
3104700,Prefeitura Municipal de Ataléia - MG,MG,65484257.190000005
4126355,Prefeitura Municipal de Serranópolis do Iguaçu - PR,PR,65412652.59
3517000,Prefeitura Municipal de Getulina - SP,SP,65398420.56
2111052,Prefeitura Municipal de São João do Paraíso - MA,MA,65331680.31
2923035,Prefeitura Municipal de Novo Horizonte - BA,BA,65325475.94
4128609,Prefeitura Municipal de Verê - PR,PR,65325244.75
2105609,Prefeitura Municipal de Joselândia - MA,MA,65262131.46
